00,11.00,13.00,3.00
1.21,2.03,1.16,-1.62,-32.77,21.74,16.00,18.00,9.00,12.00,2.00
9.01,-0.35,-5.81,2.36,-17.06,12.42,14.00,13.00,7.00,14.00,3.00
7.24,-3.86,-5.60,6.08,16.82,-8.65,14.00,17.00,9.00,14.00,3.00
4.77,2.41,3.44,5.07,32.77,-24.93,16.00,18.00,8.00,13.00,3.00
-6.25,6.82,13.22,0.40,32.77,-27.89,16.00,20.00,9.00,12.00,2.00
-22.06,7.59,32.77,2.82,30.40,-11.67,20.00,20.00,7.00,13.00,2.00
-20.87,6.37,32.77,-5.25,-25.10,2.66,20.00,20.00,8.00,12.00,2.00
-7.80,3.48,13.70,-10.70,-32.77,15.66,14.00,20.00,6.00,13.00,3.00
3.46,-0.10,4.34,0.46,-32.77,13.97,14.00,17.00,6.00,13.00,3.00
16.26,0.27,-3.19,9.61,-23.51,7.50,17.00,18.00,8.00,14.00,3.00
---------END--------
3-1.76,0.36,1.69,19.00,20.00,7.00,13.00,3.00.00
10.98,5.41,11.30,-4.02,1.73,-0.25,22.00,21.00,9.00,14.00,3.00
11.45,4.93,13.17,-1.76,0.36,1.69,19.00,20.00,7.00,13.00,3.00
10.87,4.38,14.86,-1.69,-3.95,3.32,18.00,19.00,7.00,14.00,3.00
10.59,3.04,11.36,-0.74,-16.24,6.42,18.00,23.00,9.00,13.00,3.00
14.31,1.72,6.94,4.21,-29.05,8.25,19.00,20.00,8.00,15.00,3.00
16.51,2.32,0.03,16.49,-5.60,4.91,20.00,18.00,8.00,12.00,3.00
12.78,2.24,-2.34,11.42,20.33,-7.40,17.00,18.00,8.00,13.00,3.00
7.17,6.06,1.67,6.31,32.77,-14.84,18.00,19.00,9.00,16.00,3.00
-5.30,6.64,7.43,-0.46,32.77,-13.75,16.00,18.00,8.00,14.00,2.00
-23.13,11.07,32.77,-0.01,32.77,-11.40,19.00,20.00,8.00,12.00,3.00
-18.51,5.90,32.77,-13.85,-32.77,0.39,20.00,18.00,8.00,13.00,2.00
-4.42,3.42,9.68,-14.73,-32.77,7.10,18.00,18.00,8.00,12.00,2.00
9.72,0.34,-7.89,8.25,-32.77,3.99,17.00,16.00,9.00,14.00,3.00
13.21,4.77,-10.90,10.13,-2.06,1.14,14.00,17.00,10.00,14.00,3.00
8.38,1.39,-0.82,0.30,32.77,-16.99,17.00,18.00,8.00,14.00,3.00
-0.05,8.50,8.17,2.71,32.77,-19.80,16.00,17.00,7.00,13.00,3.00
-17.97,7.39,30.48,-0.70,32.77,-12.60,15.00,21.00,9.00,13.00,2.00
-14.04,8.78,32.77,-2.34,-22.03,4.05,17.00,18.00,8.00,12.00,2.00
-2.74,3.56,13.31,-13.62,-32.77,9.90,17.00,17.00,8.00,12.00,2.00
7.92,1.44,0.40,3.78,-32.77,9.97,16.00,17.00,8.00,13.00,3.00
12.27,3.14,-7.56,10.93,-11.47,6.48,15.00,17.00,8.00,14.00,3.00
9.93,-0.73,-1.80,-1.58,23.18,-11.30,14.00,16.00,7.00,14.00,3.00
---------END--------
