.3,-2..18,8.97,22.00,21.00,9.00,13.00,3.00
10.13,11.83,-11.15,-1.31,3.26,-6.64,20.00,22.00,9.00,12.00,3.00
9.19,23.27,-9.47,-11.98,0.59,8.28,21.00,18.00,6.00,16.00,3.00
9.10,11.00,-8.43,-1.95,-2.60,32.38,21.00,19.00,9.00,14.00,2.00
7.61,1.23,-11.12,-4.35,-7.37,30.08,18.00,21.00,6.00,13.00,3.00
6.81,-13.46,-15.36,-4.45,-0.29,9.56,20.00,17.00,8.00,14.00,3.00
2.91,-6.87,-13.01,3.81,6.58,-29.59,20.00,20.00,10.00,16.00,3.00
-0.69,3.49,-9.95,14.95,10.11,-32.77,19.00,19.00,8.00,15.00,3.00
5.26,24.65,-9.32,19.48,2.47,-32.77,18.00,18.00,8.00,15.00,3.00
9.72,32.77,-13.26,-3.89,-0.49,-3.27,19.00,19.00,9.00,15.00,3.00
6.05,22.38,-12.04,-3.52,2.16,32.77,18.00,20.00,9.00,13.00,3.00
1.92,7.49,-11.37,-11.56,-2.50,32.77,17.00,22.00,9.00,14.00,3.00
2.84,-16.53,-13.39,-3.62,-0.22,28.44,18.00,20.00,10.00,17.00,3.00
3.02,-11.52,-10.26,1.25,2.96,-24.86,15.00,19.00,8.00,14.00,3.00
0.14,-1.02,-13.21,22.50,-0.08,-32.77,16.00,19.00,9.00,16.00,3.00
8.94,21.94,-17.06,21.52,-2.68,-32.77,14.00,18.00,8.00,15.00,2.00
13.93,29.92,-19.90,-8.39,5.96,6.97,12.00,18.00,9.00,14.00,2.00
7.07,14.02,-10.98,-11.86,9.97,32.77,11.00,15.00,10.00,14.00,2.00
4.42,-8.98,-9.73,-9.41,-4.75,32.77,13.00,16.00,6.00,15.00,2.00
4.38,-14.97,-10.35,-3.24,-8.37,-3.77,14.00,18.00,9.00,15.00,3.00
3.12,-0.46,-13.20,-1.06,-3.08,-32.77,14.00,17.00,8.00,15.00,3.00
6.39,13.24,-10.82,-0.18,6.40,-32.77,13.00,17.00,8.00,14.00,3.00
5.71,17.62,-12.11,-7.34,4.94,-2.88,13.00,19.00,6.00,14.00,2.00
---------END--------
7.00,20.00,6.00,15.00,3.00
11.21,0.72,-12.65,-0.56,0.07,-0.04,17.00,18.00,8.00,14.00,2.00
11.01,0.80,-12.55,-1.66,0.90,-0.20,17.00,20.00,6.00,15.00,3.00
11.21,0.72,-12.65,-0.56,0.07,-0.04,17.00,18.00,8.00,14.00,2.00
11.01,0.80,-12.55,-1.66,0.90,-0.20,16.00,18.00,8.00,14.00,3.00
11.51,2.68,-12.58,-3.17,1.12,0.02,16.00,18.00,9.00,15.00,2.00
12.91,5.50,-13.94,-12.03,-1.42,13.51,16.00,19.00,8.00,13.00,2.00
10.27,-2.02,-11.48,-5.47,0.50,14.74,15.00,18.00,8.00,14.00,3.00
7.52,-11.58,-12.93,-0.42,7.20,-12.26,16.00,18.00,10.00,15.00,3.00
7.91,-1.25,-11.97,12.53,20.66,-32.77,16.00,18.00,10.00,14.00,2.00
10.79,16.78,-10.68,-3.83,15.64,-32.77,14.00,17.00,7.00,15.00,2.00
9.60,19.83,-5.54,-7.66,5.86,6.09,15.00,20.00,10.00,14.00,2.00
11.24,9.10,-3.33,1.77,-9.79,32.77,15.00,18.00,7.00,13.00,2.00
7.94,-4.18,-6.43,1.17,-17.96,32.77,15.00,14.00,7.00,15.00,3.00
7.45,-16.69,-12.49,-1.04,3.46,-16.00,16.00,17.00,10.00,15.00,3.00
6.64,1.77,-11.48,3.70,-3.07,-32.77,14.00,19.00,5.00,15.00,3.00
10.75,21.22,-11.69,-1.91,0.49,-30.66,14.00,17.00,9.00,14.00,2.00
13.96,20.28,-11.92,-3.46,8.39,19.28,14.00,18.00,8.00,13.00,2.00
9.86,8.30,-7.85,3.35,6.65,32.77,15.00,21.00,8.00,15.00,2.00
5.98,-15.38,-3.54,-2.06,0.41,32.59,17.00,18.00,8.00,14.00,2.00
5.83,-13.17,-6.08,-3.36,-12.51,-22.48,16.00,18.00,8.00,15.00,3.00
6.34,3.66,-12.49,1.64,-12.08,-32.77,16.00,17.00,8.00,14.00,2.00
10.66,24.32,-13.62,-11.93,-0.30,-32.77,14.00,19.00,8.00,15.00,2.00
---------END--------
0
11.01,8.38,-9.57,-0.08,0.48,-0.41,17.00,20.00,9.00,14.00,3.00
10.96,8.27,-9.68,-0.11,0.75,0.25,15.00,20.00,7.08.00,11.00,3.00
11.01,8.38,-9.57,-0.08,0.48,-0.41,17.00,20.00,9.00,14.00,3.00
10.96,8.27,-9.68,-0.11,0.75,0.25,15.00,20.00,7.00,13.00,3.00
10.83,8.01,-9.62,-0.81,0.80,1.04,18.00,20.00,8.00,13.00,3.00
12.28,7.18,-9.42,0.51,0.92,2.50,20.00,20.00,7.00,16.00,3.00
14.94,1.89,-10.47,5.64,0.07,9.61,18.00,20.00,8.00,13.00,3.00
11.63,-0.53,-11.50,11.21,1.12,-2.42,16.00,20.00,9.00,14.00,3.00
8.17,4.12,-12.20,5.12,9.55,-32.77,16.00,19.00,8.00,14.00,3.00
5.86,15.24,-10.04,4.20,19.61,-32.77,15.00,19.00,8.00,12.00,2.00
6.06,19.62,-9.87,-4.45,6.49,14.36,18.00,18.00,8.00,13.00,2.00
9.14,9.36,-7.22,15.94,-6.73,32.77,15.00,19.00,9.00,14.00,2.00
10.01,-1.36,-7.12,-0.64,-12.46,17.12,12.00,20.00,8.00,15.00,3.00
7.46,-3.72,-13.74,-5.17,-2.84,-20.71,13.00,18.00,10.00,14.00,3.00
7.24,8.20,-9.64,-6.28,3.51,-32.77,13.00,18.00,10.00,15.00,3.00
7.81,16.81,-10.27,-7.40,3.97,-29.99,14.00,17.00,8.00,13.00,3.00
11.01,21.47,-11.34,2.82,7.18,30.75,14.00,18.00,7.00,13.00,2.00
9.91,10.26,-9.07,5.38,-4.05,32.77,14.00,18.00,8.00,13.00,3.00
8.20,-10.64,-6.19,-7.23,-9.24,16.01,16.00,17.00,8.00,14.00,3.00
6.21,-7.18,-10.02,-2.07,1.70,-24.98,16.00,17.00,9.00,14.00,3.00
5.71,7.08,-10.76,3.34,-0.85,-32.77,14.00,18.00,8.00,12.00,3.00
7.33,19.79,-12.72,-0.31,6.83,-23.54,14.00,17.00,8.00,13.00,3.00
8.82,21.16,-11.89,4.02,1.74,21.50,16.00,17.00,9.00,14.00,3.00
10.15,8.55,-11.42,11.00,1.44,32.77,12.00,16.00,7.00,13.00,2.00
5.26,-3.73,-8.78,-1.36,-9.60,28.86,16.00,17.00,8.00,14.00,3.00
---------END--------
0,14.00,3.00
9.20,4.70,-12.81,0.35,0.60,-0.140.09,20.00,18.00,8.00,15.00,3.00
8.91,4.27,-12.62,0.06,0.42,-0.07,18.00,18.00,8.00,14.00,3.00
9.20,4.70,-12.81,0.35,0.60,-0.14,21.00,17.00,7.00,14.00,3.00
9.74,6.41,-13.51,0.50,1.08,0.58,20.00,17.00,8.00,14.00,3.00
10.80,11.53,-14.46,-1.51,2.87,20.75,20.00,17.00,8.00,14.00,3.00
7.75,0.06,-11.58,-0.81,1.80,26.92,18.00,17.00,8.00,14.00,3.00
3.39,-11.82,-10.17,1.36,-3.69,4.62,17.00,19.00,7.00,15.00,3.00
3.84,-8.82,-11.48,3.43,-3.07,-26.91,17.00,18.00,8.00,14.00,3.00
2.90,0.62,-14.18,10.23,-0.23,-32.77,17.00,20.00,10.00,15.00,3.00
10.51,23.34,-16.54,2.43,-2.05,-30.18,15.00,17.00,8.00,14.00,3.00
14.06,24.12,-18.90,-6.44,2.13,17.04,14.00,17.00,8.00,14.00,2.00
6.84,9.54,-14.82,-1.19,2.05,32.77,15.00,17.00,8.00,14.00,2.00
3.50,-10.50,-9.79,-8.10,5.09,32.77,14.00,15.00,7.00,14.00,3.00
2.62,-19.16,-10.18,-3.07,-1.27,-4.86,16.00,17.00,7.00,15.00,3.00
0.94,-3.84,-12.82,1.95,-0.38,-32.77,13.00,17.00,7.00,14.00,3.00
3.44,8.50,-15.41,9.89,-0.43,-32.77,16.00,16.00,8.00,15.00,2.00
12.78,29.97,-15.53,9.10,-4.02,-17.05,14.00,17.00,8.00,14.00,2.00
8.70,17.90,-14.60,-6.64,3.96,25.18,14.00,17.00,8.00,13.00,3.00
3.62,2.34,-12.56,-1.36,2.81,32.77,12.00,16.00,7.00,13.00,3.00
2.58,-12.18,-12.17,-1.62,-1.19,25.04,16.00,17.00,8.00,14.00,3.00
3.89,-13.72,-11.37,-2.72,2.37,-14.84,15.00,17.00,7.00,14.00,3.00
4.27,-0.24,-12.13,-0.76,-2.34,-32.77,16.00,17.00,8.00,15.00,3.00
6.37,17.04,-15.04,7.78,3.85,-32.77,17.00,18.00,10.00,14.00,3.00
---------END--------
