3.00
4.74,-12.64,13.72,11.94,1.49,-2.01,14.00,14.00,9.00,17.00,3.00
4.65,-9.38,11.58,32.77,12.32,0.66,14.00,12.00,9.00,16.00,2.00
-0.21,7.07,12.46,32.77,12.38,-1.29,13.00,14.00,10.00,17.00,3.00
0.15,12.86,9.28,32.77,11.07,0.62,11.00,13.00,9.00,17.00,3.00
-3.46,16.34,4.07,32.77,19.87,-0.07,11.00,13.00,13.00,19.00,3.00
-3.54,20.17,1.19,18.33,8.01,-1.25,10.00,15.00,11.00,18.00,3.00
-4.54,23.14,2.38,-32.77,-9.52,-3.44,12.00,15.00,10.00,18.00,3.00
-2.47,14.81,0.86,-32.77,-15.81,-3.52,11.00,14.00,9.00,16.00,3.00
-0.85,2.99,7.40,-32.77,-16.43,-3.40,12.00,17.00,11.00,18.00,3.00
2.76,-11.17,12.46,-32.77,-12.47,-0.35,10.00,12.00,11.00,18.00,3.00
4.55,-12.95,13.85,6.33,-1.66,1.82,11.00,14.00,12.00,18.00,3.00
3.11,-11.99,14.13,32.77,10.96,-2.34,11.00,15.00,10.00,18.00,3.00
0.43,7.60,12.56,32.77,14.11,-1.22,13.00,13.00,10.00,16.00,3.00
-2.29,13.99,8.20,32.77,11.19,1.02,10.00,13.00,10.00,15.00,3.00
-3.77,18.61,6.75,19.32,12.25,1.59,13.00,13.00,9.00,16.00,3.00
---------END--------
.8.00,3.00
0.8
1.20,0.39,16.91,-0.04,0.61,-0.44,13.00,14.00,9.00,16.00,3.00
1.06,0.91,17.13,-0.18,0.65,-0.48,11.00,13.00,9.00,18.00,3.00
0.801.20,0.39,16.91,-0.04,0.61,-0.44,13.00,14.00,9.00,16.00,3.00
1.06,0.91,17.13,-0.18,0.65,-0.48,11.00,13.00,9.00,18.00,3.00
0.801.20,0.39,16.91,-0.04,0.61,-0.44,13.00,14.00,9.00,16.00,3.00
1.06,0.91,17.13,-0.18,0.65,-0.48,11.00,13.00,9.00,18.00,3.00
0.80,1.46,17.39,-0.89,0.62,0.18,10.00,12.00,11.00,19.00,3.00
1.53,0.69,17.19,-4.02,0.20,1.68,11.00,14.00,9.00,18.00,3.00
1.54,0.14,17.37,-7.76,-0.27,0.28,13.00,13.00,10.00,17.00,3.00
2.79,-4.01,15.06,-29.59,-6.03,-2.42,11.00,13.00,10.00,18.00,3.00
3.48,-14.61,13.21,-2.24,0.37,-1.83,12.00,14.00,10.00,18.00,3.00
3.41,-7.94,13.71,32.77,10.83,-1.03,14.00,10.00,10.00,16.00,3.00
-1.36,7.41,11.94,32.77,14.43,-3.36,14.00,13.00,10.00,18.00,3.00
-3.36,12.89,11.20,32.77,7.75,-0.94,14.00,14.00,10.00,19.00,3.00
-4.25,17.90,9.43,15.25,1.93,-1.22,12.00,14.00,10.00,18.00,3.00
-3.27,19.27,8.46,-22.18,-6.75,-0.95,12.00,14.00,9.00,17.00,3.00
-1.78,12.15,11.64,-32.77,-8.51,-1.47,12.00,13.00,10.00,16.00,3.00
0.13,1.78,13.73,-32.77,-13.25,-0.90,13.00,12.00,10.00,15.00,3.00
2.62,-7.57,14.89,-32.77,-11.81,2.05,13.00,14.00,10.00,18.00,3.00
4.29,-12.52,14.40,-1.12,-3.84,2.09,11.00,13.00,10.00,18.00,3.00
4.51,-10.48,13.49,23.35,4.22,-0.34,11.00,14.00,10.00,19.00,3.00
3.14,-3.30,13.76,32.77,11.88,-1.80,12.00,13.00,9.00,17.00,3.00
0.36,7.37,11.65,32.77,14.33,-0.73,13.00,14.00,10.00,18.00,3.00
-1.49,12.42,5.90,32.77,16.63,2.77,13.00,14.00,11.00,18.00,3.00
-5.78,19.82,5.10,32.03,21.89,3.54,11.00,15.00,10.00,17.00,3.00
-5.69,24.78,2.91,-5.27,-3.31,0.32,11.00,15.00,10.00,18.00,3.00
-3.29,18.09,3.90,-32.77,-18.53,-4.05,11.00,14.00,10.00,18.00,3.00
-0.59,13.06,5.47,-32.77,-15.93,-5.18,11.00,14.00,10.00,17.00,3.00
3.14,-11.26,12.08,-32.77,-13.29,-2.41,10.00,14.00,10.00,18.00,3.00
3.04,-6.22,16.93,10.48,0.67,-0.28,12.00,14.00,10.00,19.00,3.00
2.76,-4.14,16.66,4.35,1.33,-1.96,14.00,14.00,13.00,17.00,3.00
---------END--------
